(1)從私人,32137,34686,46719,21221,39795,21106,27873,(1)From individuals,,(1)從私人,34809,21696,28180,23889,23550,38832,39129,(1)From individuals,,(1)從私人,29004,30659,27663,26255,33676,31186,33876,(1)From individuals
(2)從政府,28123,26380,24047,31257,26617,27999,29298,(2)From government,,(2)從政府,25955,29934,24414,25516,26490,42100,40135,(2)From government,,(2)從政府,34831,27055,26753,45953,23784,32722,23214,(2)From government
(3)社會保險受益,61278,62897,66027,50076,57546,57651,62479,(3)Benefit of social insurance,,(3)社會保險受益,73546,52861,58929,55872,62068,76046,73197,(3)Benefit of social insurance,,(3)社會保險受益,60903,69946,71497,84400,61044,64413,74139,(3)Benefit of social insurance
(4)從企業,1152,1532,794,1819,1391,428,1037,(4)From enterprises,,(4)從企業,1236,380,410,611,1166,1569,848,(4)From enterprises,,(4)從企業,1251,529,1430,431,73,2400,401,(4)From enterprises
(5)從國外,221,12,178,314,208,0,925,(5)From abroad,,(5)從國外,0,804,390,0,0,0,0,(5)From abroad,,(5)從國外,0,0,0,0,0,0,0,(5)From abroad
6.雜項收入,16,7,6,12,10,21,21,6.Miscellaneous receipts,,6.雜項收入,20,42,74,32,9,0,4,6.Miscellaneous receipts,,6.雜項收入,9,182,1,157,39,2,19,6.Miscellaneous receipts
二、非消費支出,119384,118435,153095,126670,120434,107185,121475,B.Nonconsumption expenditures,,二、非消費支出,106736,158875,107729,92553,83912,79399,69054,B.Nonconsumption expenditures,,二、非消費支出,90088,81806,84867,90371,98407,183357,114466,B.Nonconsumption expenditures
1.利息支出,6226,5685,8101,7501,8040,5743,6919,1.Interest,,1.利息支出,6913,8494,4641,2387,2650,2752,2000,1.Interest,,1.利息支出,2766,3281,2914,2492,1636,13165,4601,1.Interest
2.經常移轉支出,113158,112750,144994,119169,112394,101443,114555,2.Current transfer expenditures,,2.經常移轉支出,99822,150382,103088,90166,81262,76646,67055,2.Current transfer expenditures,,2.經常移轉支出,87322,78524,81953,87879,96771,170192,109865,2.Current transfer expenditures
(1)對私人,25737,28562,38511,22569,24323,17926,27229,(1)To private,,(1)對私人,28915,25910,20515,14782,16875,18973,13332,(1)To private,,(1)對私人,21961,16587,20804,26729,21254,33083,30130,(1)To private
(2)對政府,19241,15521,30483,19171,18053,16811,19851,(2)To government,,(2)對政府,13264,40481,16343,12595,12605,11261,10043,(2)To government,,(2)對政府,13334,10166,10152,9039,12723,46859,16768,(2)To government
(3)社會保險,66862,68520,74403,75717,65314,66420,67163,(3)Social insurance,,(3)社會保險,57580,81208,64219,62789,51783,46345,43653,(3)Social insurance,,(3)社會保險,51353,51280,50997,52111,62074,82242,61322,(3)Social insurance
(4)對國外,1318,148,1597,1711,4704,286,313,(4)To abroad,,(4)對國外,63,2783,2011,0,0,68,27,(4)To abroad,,(4)對國外,674,492,0,0,720,8009,1645,(4)To abroad
三、可支配所得,585061,594600,734919,606930,581913,516305,565281,C.Disposable income,,三、可支配所得,523704,696743,566247,479602,452244,494825,428804,C.Disposable income,,三、可支配所得,483661,475852,499489,480657,506721,729710,624777,C.Disposable income
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
