分類,資料集名稱,資料集識別碼,提供機關,更新頻率,檔案,來源網址,狀態,位元組,SHA256,下載時間_UTC
07_普查99年_統計表/臺東縣,住宅之竣工年份,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/14/14340.ods,cloudflare,0,,2026-08-16T08:03:26+00:00
07_普查99年_統計表/臺東縣,住宅之建築類型,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/14/14350.ods,cloudflare,0,,2026-08-16T08:03:26+00:00
07_普查99年_統計表/臺東縣,住宅之樓地板面積,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/14/14360.ods,cloudflare,0,,2026-08-16T08:03:26+00:00
07_普查99年_統計表/臺東縣,空閒住宅之竣工年份,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/14/14370.ods,cloudflare,0,,2026-08-16T08:03:26+00:00
07_普查99年_統計表/臺東縣,空閒住宅之樓地板面積,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/14/14380.ods,cloudflare,0,,2026-08-16T08:03:26+00:00
07_普查99年_統計表/臺東縣,有人經常居住住宅之居住人數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/14/14390.ods,cloudflare,0,,2026-08-16T08:03:27+00:00
07_普查99年_統計表/臺東縣,有人經常居住住宅之房廳數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/14/14400.ods,cloudflare,0,,2026-08-16T08:03:27+00:00
07_普查99年_統計表/臺東縣,有人經常居住住宅之平均每人使用房廳數及衛浴套數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/14/14410.ods,cloudflare,0,,2026-08-16T08:03:27+00:00
07_普查99年_統計表/臺東縣,有人經常居住住宅之用途,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/14/14420.ods,cloudflare,0,,2026-08-16T08:03:27+00:00
07_普查99年_統計表/花蓮縣,5歲以上常住人口遷徙情形,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15150.ods,cloudflare,0,,2026-08-16T08:03:27+00:00
07_普查99年_統計表/花蓮縣,住戶數、常住人口數及平均每戶人口數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15270.ods,cloudflare,0,,2026-08-16T08:03:28+00:00
07_普查99年_統計表/花蓮縣,普通住戶之家戶型態,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15290.ods,cloudflare,0,,2026-08-16T08:03:28+00:00
07_普查99年_統計表/花蓮縣,普通住戶之住宅所有權屬,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15320.ods,cloudflare,0,,2026-08-16T08:03:28+00:00
07_普查99年_統計表/花蓮縣,住宅單位數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15330.ods,cloudflare,0,,2026-08-16T08:03:28+00:00
07_普查99年_統計表/花蓮縣,住宅之竣工年份,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15340.ods,cloudflare,0,,2026-08-16T08:03:28+00:00
07_普查99年_統計表/花蓮縣,住宅之建築類型,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15350.ods,cloudflare,0,,2026-08-16T08:03:28+00:00
07_普查99年_統計表/花蓮縣,住宅之樓地板面積,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15360.ods,cloudflare,0,,2026-08-16T08:03:29+00:00
07_普查99年_統計表/花蓮縣,空閒住宅之竣工年份,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15370.ods,cloudflare,0,,2026-08-16T08:03:29+00:00
07_普查99年_統計表/花蓮縣,空閒住宅之樓地板面積,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15380.ods,cloudflare,0,,2026-08-16T08:03:29+00:00
07_普查99年_統計表/花蓮縣,有人經常居住住宅之居住人數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15390.ods,cloudflare,0,,2026-08-16T08:03:29+00:00
07_普查99年_統計表/花蓮縣,有人經常居住住宅之房廳數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15400.ods,cloudflare,0,,2026-08-16T08:03:29+00:00
07_普查99年_統計表/花蓮縣,有人經常居住住宅之平均每人使用房廳數及衛浴套數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15410.ods,cloudflare,0,,2026-08-16T08:03:30+00:00
07_普查99年_統計表/花蓮縣,有人經常居住住宅之用途,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/15/15420.ods,cloudflare,0,,2026-08-16T08:03:30+00:00
07_普查99年_統計表/金門縣,5歲以上常住人口遷徙情形,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92150.ods,cloudflare,0,,2026-08-16T08:03:30+00:00
07_普查99年_統計表/金門縣,住戶數、常住人口數及平均每戶人口數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92270.ods,cloudflare,0,,2026-08-16T08:03:30+00:00
07_普查99年_統計表/金門縣,普通住戶之家戶型態,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92290.ods,cloudflare,0,,2026-08-16T08:03:30+00:00
07_普查99年_統計表/金門縣,普通住戶之住宅所有權屬,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92320.ods,cloudflare,0,,2026-08-16T08:03:30+00:00
07_普查99年_統計表/金門縣,住宅單位數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92330.ods,cloudflare,0,,2026-08-16T08:03:31+00:00
07_普查99年_統計表/金門縣,住宅之竣工年份,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92340.ods,cloudflare,0,,2026-08-16T08:03:31+00:00
07_普查99年_統計表/金門縣,住宅之建築類型,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92350.ods,cloudflare,0,,2026-08-16T08:03:31+00:00
07_普查99年_統計表/金門縣,住宅之樓地板面積,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92360.ods,cloudflare,0,,2026-08-16T08:03:31+00:00
07_普查99年_統計表/金門縣,空閒住宅之竣工年份,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92370.ods,cloudflare,0,,2026-08-16T08:03:31+00:00
07_普查99年_統計表/金門縣,空閒住宅之樓地板面積,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92380.ods,cloudflare,0,,2026-08-16T08:03:32+00:00
07_普查99年_統計表/金門縣,有人經常居住住宅之居住人數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92390.ods,cloudflare,0,,2026-08-16T08:03:32+00:00
07_普查99年_統計表/金門縣,有人經常居住住宅之房廳數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92400.ods,cloudflare,0,,2026-08-16T08:03:32+00:00
07_普查99年_統計表/金門縣,有人經常居住住宅之平均每人使用房廳數及衛浴套數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92410.ods,cloudflare,0,,2026-08-16T08:03:32+00:00
07_普查99年_統計表/金門縣,有人經常居住住宅之用途,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/92/92420.ods,cloudflare,0,,2026-08-16T08:03:32+00:00
07_普查99年_統計表/連江縣,5歲以上常住人口遷徙情形,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97150.ods,cloudflare,0,,2026-08-16T08:03:32+00:00
07_普查99年_統計表/連江縣,住戶數、常住人口數及平均每戶人口數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97270.ods,cloudflare,0,,2026-08-16T08:03:33+00:00
07_普查99年_統計表/連江縣,普通住戶之家戶型態,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97290.ods,cloudflare,0,,2026-08-16T08:03:33+00:00
07_普查99年_統計表/連江縣,普通住戶之住宅所有權屬,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97320.ods,cloudflare,0,,2026-08-16T08:03:33+00:00
07_普查99年_統計表/連江縣,住宅單位數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97330.ods,cloudflare,0,,2026-08-16T08:03:33+00:00
07_普查99年_統計表/連江縣,住宅之竣工年份,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97340.ods,cloudflare,0,,2026-08-16T08:03:33+00:00
07_普查99年_統計表/連江縣,住宅之建築類型,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97350.ods,cloudflare,0,,2026-08-16T08:03:34+00:00
07_普查99年_統計表/連江縣,住宅之樓地板面積,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97360.ods,cloudflare,0,,2026-08-16T08:03:34+00:00
07_普查99年_統計表/連江縣,空閒住宅之竣工年份,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97370.ods,cloudflare,0,,2026-08-16T08:03:34+00:00
07_普查99年_統計表/連江縣,空閒住宅之樓地板面積,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97380.ods,cloudflare,0,,2026-08-16T08:03:34+00:00
07_普查99年_統計表/連江縣,有人經常居住住宅之居住人數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97390.ods,cloudflare,0,,2026-08-16T08:03:34+00:00
07_普查99年_統計表/連江縣,有人經常居住住宅之房廳數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97400.ods,cloudflare,0,,2026-08-16T08:03:34+00:00
07_普查99年_統計表/連江縣,有人經常居住住宅之平均每人使用房廳數及衛浴套數,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97410.ods,cloudflare,0,,2026-08-16T08:03:35+00:00
07_普查99年_統計表/連江縣,有人經常居住住宅之用途,10906,行政院主計總處,每10年,,https://census.dgbas.gov.tw/PHC2010/chinese/53/97/97420.ods,cloudflare,0,,2026-08-16T08:03:35+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按戶內人數分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按戶內人數分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/45.ods,200,39431,011d8fc7b16cc7585926bca1a1d4e37ff8bfa0c2a5e38c33f15afa8546ea7aaa,2026-08-18T06:22:58+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按區域別分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按區域別分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/49.ods,200,49014,f82cfc579fe4288554b25682313f389ee92d302eee0b92b0ecc180e7b77a7462,2026-08-18T06:22:59+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按農家非農家分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按農家非農家分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/61.ods,200,35494,c2612a42cec77583a861a69393e3272d3dd955d03229c287950fe2ce96c1a411,2026-08-18T06:23:00+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按經濟戶長職業別分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按經濟戶長職業別分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/65.ods,200,41767,fa90257e9788731f608f0fe1a36e5137d8f571b925090351ff01bc115167303f,2026-08-18T06:23:01+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支按家庭組織型態別分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支按家庭組織型態別分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/73.ods,200,40250,49826868e0035645b65faa1ef4fa0d88385b8d82ba8cdb90e2dbc81a60cb9617,2026-08-18T06:23:02+00:00
08_家庭收支調查,家庭收支調查_平均每戶家庭收支依可支配所得按戶數五等分位分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶家庭收支依可支配所得按戶數五等分位分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/77.ods,200,39489,29e540f6c4a197dea2807aa27a57cbd4b84d6693f0922389dd8235543ae248a0,2026-08-18T06:23:03+00:00
08_家庭收支調查,家庭收支調查_平均每戶可支配所得及消費支出按五等分位及戶長性別年齡教育程度分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_平均每戶可支配所得及消費支出按五等分位及戶長性別年齡教育程度分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/81.ods,200,34497,4c96db2020d13ddd177e8b970491f2ef9c125563ed715a95e960fb99e6856ac6,2026-08-18T06:23:05+00:00
08_家庭收支調查,家庭收支調查_家庭戶數按所得總額組別及經濟戶長性別分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭戶數按所得總額組別及經濟戶長性別分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/87.ods,200,35843,de2e7506b8a389cd35805f6f753ae8a4545ce1eb0c74ac441c4fc562df0c768e,2026-08-18T06:23:06+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況按區域別分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況按區域別分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/89.ods,200,53980,74cdc4f585ccc457d081f7ea33ff5f74da3f0030de52428bf155e10d111dfd4b,2026-08-18T06:23:07+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況按農家非農家分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況按農家非農家分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/101.ods,200,44545,ac72e96b3f1e9ea298176c836eec5e8a982dc455259a389e22e8653f35512f5f,2026-08-18T06:23:08+00:00
08_家庭收支調查,家庭收支調查_家庭住宅及主要設備概況依可支配所得按戶數五等分位分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_家庭住宅及主要設備概況依可支配所得按戶數五等分位分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/105.ods,200,42413,5b0774698242245eef195c6b243a4ecb2421e632a9e042c381fdb16bfcf3ed49,2026-08-18T06:23:10+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按區域別分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按區域別分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/111.ods,200,44368,183b67ff57a6ff2ce7bc4888c91b67280516780262d4d262514c1628f0c84eee,2026-08-18T06:23:10+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按農家非農家分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按農家非農家分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/117.ods,200,37102,b9201e0e31748d70f40c036277966f3013492725a22437dde42b53f7d99360ca,2026-08-18T06:23:11+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源按職業別分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源按職業別分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/119.ods,200,35610,5eb8b377256e3cb539014db09d79e235d6aa8e35fedff45c8b83eb577eb9bc50,2026-08-18T06:23:12+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人所得來源依可支配所得按五等分位分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人所得來源依可支配所得按五等分位分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/123.ods,200,35552,81891822c871027d7d123f11007feb5c30973777b4fd7edb68e0c1dd785fde46,2026-08-18T06:23:13+00:00
08_家庭收支調查,家庭收支調查_所得收入者平均每人可支配所得按五等分位及性別年齡教育程度分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者平均每人可支配所得按五等分位及性別年齡教育程度分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/125.ods,200,33405,4336a3f7ff78ffb89d11370151ef47b2ac1ce6f76f09e0caab08f20137b06448,2026-08-18T06:23:15+00:00
08_家庭收支調查,家庭收支調查_所得收入者人數按性別及可支配所得組別分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_所得收入者人數按性別及可支配所得組別分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/129.ods,200,39270,414b09b3c4583137885e3b1527cee73b2e1842b9e7cf961e74a8ae17e2605959,2026-08-18T06:23:16+00:00
08_家庭收支調查,家庭收支調查_前言_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_前言_民國114年.odt,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Preface.odt,200,47613,e3f4203d76212b97476cd41f63e2a30d4b0f0a28291c0128c7402c56bf85667b,2026-08-18T06:23:17+00:00
08_家庭收支調查,家庭收支調查_綜合分析_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_綜合分析_民國114年.odt,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Analysis.odt,200,786240,4b9ef7e192ade616b3fae3c0371562fe69c0a82da71569802d10702d9e04e55a,2026-08-18T06:23:18+00:00
08_家庭收支調查,家庭收支調查_附錄_名詞解釋_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_名詞解釋_民國114年.odt,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Definec.odt,200,190992,557e35ba9f5eb84b6feb27046df1d76bd450a95c9c513fd7400f7a5277d07ea2,2026-08-18T06:23:20+00:00
08_家庭收支調查,家庭收支調查_附錄_調查方法_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_調查方法_民國114年.odt,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Methodc.odt,200,1603767,00aa412f31473f97869d9d05f276ba2b6e980970851c5009c1f24fe12718ae70,2026-08-18T06:23:22+00:00
08_家庭收支調查,家庭收支調查_附錄_未刊印之結果表_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_未刊印之結果表_民國114年.odt,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Appendce.odt,200,26229,c4fb1ee3a7943c23af2e69bec2d3954ac8e88aa5d799403c2c36ca44a5347217,2026-08-18T06:23:23+00:00
08_家庭收支調查,家庭收支調查_附錄_調查表格式_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_調查表格式_民國114年.odt,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Questc.odt,200,69844,b380957d65092034a9134b78b802ebe78ad71d8d3ad1fbd6268ea411c46e50b1,2026-08-18T06:23:24+00:00
08_家庭收支調查,家庭收支調查_附錄_高所得者所得占比_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_附錄_高所得者所得占比_民國114年.odt,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/appendix5.odt,200,150558,8b92aaa66934261ab4e19fc12f5f402388299842ce5f4e1cdaade7284088883b,2026-08-18T06:23:26+00:00
08_家庭收支調查,家庭收支調查_歷年_重要指標_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_重要指標_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Index.ods,200,46670,826a98315e7c5acf90c902afeb9135e3f122183923a1d2d0765ee13889fff367,2026-08-18T06:23:27+00:00
08_家庭收支調查,家庭收支調查_歷年_所得總額與可支配所得_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_所得總額與可支配所得_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year01.ods,200,15340,91b66e7c3a1ae061823647a4af8ba08f32ef07858b815975f331abbb576938bc,2026-08-18T06:23:28+00:00
08_家庭收支調查,家庭收支調查_歷年_所得總額按來源別分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_所得總額按來源別分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year02.ods,200,16318,ff524b6dcbfd8917b2cab26cc52d7ab7361ff62cac382bbbe579851cb3678de3,2026-08-18T06:23:29+00:00
08_家庭收支調查,家庭收支調查_歷年_戶數五等分位組之平均每戶可支配所得_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_戶數五等分位組之平均每戶可支配所得_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year03.ods,200,14324,50f40898fdd703305eca47de432724b14a55b55652817ccb83cffb98040c43ce,2026-08-18T06:23:30+00:00
08_家庭收支調查,家庭收支調查_歷年_戶數五等分位組之所得分配比與所得差距_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_戶數五等分位組之所得分配比與所得差距_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year04.ods,200,66855,a823abc4e2553134dca1470cd34821d5e625c93c7ba44a66e7daa9f382b2f0ab,2026-08-18T06:23:31+00:00
08_家庭收支調查,家庭收支調查_歷年_人數五等分位組之所得差距_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_人數五等分位組之所得差距_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year05.ods,200,15181,b05f4ec5102f4cb2c77fb9468d6b72b9a60778b3ccbefb4b0789dc2a1e3c3674,2026-08-18T06:23:32+00:00
08_家庭收支調查,家庭收支調查_歷年_政府對家庭移轉收支對所得分配之影響_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_政府對家庭移轉收支對所得分配之影響_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year06.ods,200,13333,dbda7a3769212be23f381252b40003b6ca05bc0f6752d0c04778d62aa0e40fe8,2026-08-18T06:23:33+00:00
08_家庭收支調查,家庭收支調查_歷年_戶數十等分位組分界點之可支配所得_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_戶數十等分位組分界點之可支配所得_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year07.ods,200,16605,6c72d22e33cd696a41242b5242eb35627183bf77a057cd2e0e878c3289324db9,2026-08-18T06:23:34+00:00
08_家庭收支調查,家庭收支調查_歷年_人數十等分位組分界點之可支配所得_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_人數十等分位組分界點之可支配所得_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year08.ods,200,15044,a89b14d6a1a21a29797371e732134fb22faaa383170c8263d6fb3201aa4cf773,2026-08-18T06:23:35+00:00
08_家庭收支調查,家庭收支調查_歷年_世界各國家地區所得分配狀況_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_世界各國家地區所得分配狀況_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year09.ods,200,21895,18e7234224033e058b0ac8ca6eaea2675add62677329076262491f302b4949bf,2026-08-18T06:23:36+00:00
08_家庭收支調查,家庭收支調查_歷年_可支配所得消費支出及儲蓄_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_可支配所得消費支出及儲蓄_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year10.ods,200,15167,6b29d885cbe6af24d91f5ae313bfa9db07be391bf48b36bfa9a458e6b344e06b,2026-08-18T06:23:37+00:00
08_家庭收支調查,家庭收支調查_歷年_戶數五等分位組之平均每戶消費支出_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_戶數五等分位組之平均每戶消費支出_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year11.ods,200,13161,45f7ffde811dd1651cfd16eb1f046769b5ee0cc1f1d77926eef18eff40fe17c0,2026-08-18T06:23:38+00:00
08_家庭收支調查,家庭收支調查_歷年_戶數五等分位組之平均每戶儲蓄_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_戶數五等分位組之平均每戶儲蓄_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year12.ods,200,13068,5b5d21e6fad0247a6385da42311b92817810ca91cc96f7cfc2fecf3705c41f36,2026-08-18T06:23:39+00:00
08_家庭收支調查,家庭收支調查_歷年_平均每戶及每位所得收入者之可支配所得按性別分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_平均每戶及每位所得收入者之可支配所得按性別分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year13.ods,200,13841,986ada05a06d71aadcb356d8c4ead6c2c21970be06914dbcc7ba4a1045a587e7,2026-08-18T06:23:39+00:00
08_家庭收支調查,家庭收支調查_歷年_家庭消費支出結構按消費型態分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_家庭消費支出結構按消費型態分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year14.ods,200,13946,12b8205f1f92ca0e19c23d2d3ad362ccbb9c57825fa9be5bec349281ece495cf,2026-08-18T06:23:40+00:00
08_家庭收支調查,家庭收支調查_歷年_農家與非農家平均每戶及每人可支配所得_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_農家與非農家平均每戶及每人可支配所得_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year15.ods,200,19359,53745d0296d7d40fa04577fad6f3849bb2f5a3afd8ea50af29abd027a44362a9,2026-08-18T06:23:41+00:00
08_家庭收支調查,家庭收支調查_歷年_農家平均每戶所得總額按來自農業與非農業分_民國114年,,行政院主計總處,每年,08_家庭收支調查/家庭收支調查_歷年_農家平均每戶所得總額按來自農業與非農業分_民國114年.ods,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11530/236588/Year16.ods,200,18154,0fa02af0affd2397756ced1c1de7b101833cd88997cd7c3627e4a34e12813ec6,2026-08-18T06:23:42+00:00
