,,Grand total,Same township/city/district,Same county/city,Other county/city or overseas,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,岡山區,25107,15667,8234,1206,,,
,Gangshan District,,,,,,,
,橋頭區,9792,2941,6461,390,,,
,Qiaotou District,,,,,,,
,燕巢區,10614,6486,3803,325,,,
,Yanchao District,,,,,,,
,田寮區,1181,604,511,66,,,
,Tianliao District,,,,,,,
,阿蓮區,9298,4840,3419,1039,,,
,Alian District,,,,,,,
,路竹區,15198,9042,4585,1571,,,
,Luzhu District,,,,,,,
,湖內區,9251,4125,2721,2405,,,
,Hunei District,,,,,,,
,茄萣區,7542,2451,1873,3218,,,
,Qieding District,,,,,,,
,永安區,3354,1883,1290,181,,,
,Yong'an District,,,,,,,
,彌陀區,4875,1997,2645,233,,,
,Mituo District,,,,,,,
,梓官區,8297,3747,4223,327,,,
,Ziguan District,,,,,,,
,旗山區,7814,5199,2016,599,,,
,Qishan District,,,,,,,
,美濃區,6809,5152,1269,388,,,
,Meinong District,,,,,,,
,六龜區,2099,1925,135,39,,,
,Liugui District,,,,,,,
,甲仙區,1031,879,90,62,,,
,Jiaxian District,,,,,,,
,杉林區,2374,1437,730,207,,,
,Shanlin District,,,,,,,
,內門區,2983,1995,576,412,,,
,Neimen District,,,,,,,
,茂林區,140,100,26,14,,,
,Maolin District,,,,,,,
,桃源區,556,532,21,3,,,
,Taoyuan District,,,,,,,
,那瑪夏區,413,396,13,4,,,
,Namaxia District,,,,,,,
,註：本表資料不含勞動部核准引進之產業及社福移工。,,,,,,,
,Note：This table does not include foreign workers in productive industries and social welfare introduced and permitted by the Ministry of Labor.,,,,,,,
,,,,,,,,
,,,,,,,,
,單位：人,民國109年,2020,Unit:Person,,,,
,表１４ 高雄市１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續４）,,,表１４ １５歲以上民間常住人口有工作者之工作地與經常居住地概況（續４）,表１４ 高雄市１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續４）,表１４,高雄市,１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續４）
,Table 14 Kaohsiung City Working and Usually Living Place of the Employed,,,#rtitle1,0,0,Kaohsiung City,0
,Civilian Resident Population Aged 15 Years and Over(Cont.4),,,(3)女性,,,,
,(3)女性 (3)Female,,,(3)Female,,,,
,,,,,,,,
,單位：人                民國109年11月November 2020                Unit:Person,,,,,,,
,,總 計,同現住鄉鎮市區,同現住縣市不同鄉鎮市區,不同縣市或國外地區,,,
,,,,,,,,
,,,,,,,,
,,Grand total,Same township/city/district,Same county/city,Other county/city or overseas,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,按鄉鎮市區別分,,,,,,,
,By Township/City/District,,,,,,,
,高雄市,593695,316038,252443,25214,,,
,Kaohsiung City,,,,,,,
,鹽埕區,4825,2250,2445,130,,,
,Yancheng District,,,,,,,
,鼓山區,28422,14192,13172,1058,,,
,Gushan District,,,,,,,
,左營區,43862,24300,18303,1259,,,
,Zuoying District,,,,,,,
,楠梓區,47722,25880,20355,1487,,,
,Nanzi District,,,,,,,
,三民區,73509,40565,30801,2143,,,
,Sanmin District,,,,,,,
,新興區,9202,4626,4174,402,,,
,Xinxing District,,,,,,,
,前金區,6203,2677,3349,177,,,
,Qianjin District,,,,,,,
,苓雅區,35648,19200,15373,1075,,,
,Lingya District,,,,,,,
,前鎮區,37725,21090,15568,1067,,,
,Qianzhen District,,,,,,,
,旗津區,4597,1850,2623,124,,,
,Qijin District,,,,,,,
,小港區,34172,18619,14259,1294,,,
,Xiaogang District,,,,,,,
,鳳山區,78098,37834,37362,2902,,,
,Fengshan District,,,,,,,
,林園區,12222,6056,5602,564,,,
,Linyuan District,,,,,,,
,大寮區,25851,15721,9257,873,,,
,Daliao District,,,,,,,
,大樹區,9253,4828,3830,595,,,
,Dashu District,,,,,,,
,大社區,8865,4147,4476,242,,,
,Dashe District,,,,,,,
,仁武區,21618,10450,10508,660,,,
,Renwu District,,,,,,,
,鳥松區,10179,4892,4958,329,,,
,Niaosong District,,,,,,,
,註：本表資料不含勞動部核准引進之產業及社福移工。,,,,,,,
,Note：This table does not include foreign workers in productive industries and social welfare introduced and permitted by the Ministry of Labor.,,,,,,,
,,,,,,,,
,,,,,,,,
,單位：人,民國109年,2020,Unit:Person,,,,
,表１４ 高雄市１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續完）,,,表１４ １５歲以上民間常住人口有工作者之工作地與經常居住地概況（續完）,表１４ 高雄市１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續完）,表１４,高雄市,１５歲以上民間常住人口有工作者之工作地與經常居住地概況（續完）
,Table 14 Kaohsiung City Working and Usually Living Place of the Employed,,,#rtitle1,0,0,Kaohsiung City,0
,Civilian Resident Population Aged 15 Years and Over(End),,,(3)女性,,,,
,(3)女性 (3)Female,,,(3)Female,,,,
,,,,,,,,
,單位：人                民國109年11月November 2020                Unit:Person,,,,,,,
,,總 計,同現住鄉鎮市區,同現住縣市不同鄉鎮市區,不同縣市或國外地區,,,
,,,,,,,,
,,,,,,,,
,,Grand total,Same township/city/district,Same county/city,Other county/city or overseas,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,岡山區,21991,14371,6835,785,,,
,Gangshan District,,,,,,,
,橋頭區,8182,2500,5433,249,,,
,Qiaotou District,,,,,,,
,燕巢區,8787,5089,3451,247,,,
,Yanchao District,,,,,,,
,田寮區,714,352,322,40,,,
,Tianliao District,,,,,,,
,阿蓮區,6894,3938,2291,665,,,
,Alian District,,,,,,,
,路竹區,11589,6926,3555,1108,,,
,Luzhu District,,,,,,,
,湖內區,7672,3320,2165,2187,,,
,Hunei District,,,,,,,
,茄萣區,5289,1772,1277,2240,,,
,Qieding District,,,,,,,
,永安區,2466,1165,1180,121,,,
,Yong'an District,,,,,,,
,彌陀區,3757,1336,2328,93,,,
,Mituo District,,,,,,,
,梓官區,6574,2742,3627,205,,,
,Ziguan District,,,,,,,
,旗山區,5627,3992,1358,277,,,
,Qishan District,,,,,,,
,美濃區,5221,4017,948,256,,,
,Meinong District,,,,,,,
,六龜區,1495,1395,76,24,,,
,Liugui District,,,,,,,
,甲仙區,759,686,57,16,,,
,Jiaxian District,,,,,,,
,杉林區,1599,1041,503,55,,,
,Shanlin District,,,,,,,
,內門區,2204,1385,564,255,,,
,Neimen District,,,,,,,
,茂林區,128,105,15,8,,,
,Maolin District,,,,,,,
,桃源區,460,421,37,2,,,
,Taoyuan District,,,,,,,
,那瑪夏區,314,308,6,0,,,
,Namaxia District,,,,,,,
,註：本表資料不含勞動部核准引進之產業及社福移工。,,,,,,,
,Note：This table does not include foreign workers in productive industries and social welfare introduced and permitted by the Ministry of Labor.,,,,,,,
