,仁武區,33977,4974,26147,1224,1632,,,,
,Renwu District,,,,,,,,,
,鳥松區,20981,3682,13431,1630,2238,,,,
,Niaosong District,,,,,,,,,
,岡山區,35550,4457,23565,3427,4101,,,,
,Gangshan District,,,,,,,,,
,橋頭區,16278,1731,10893,1150,2504,,,,
,Qiaotou District,,,,,,,,,
,燕巢區,10279,2124,7868,287,0,,,,
,Yanchao District,,,,,,,,,
,田寮區,2417,1416,1001,0,0,,,,
,Tianliao District,,,,,,,,,
,阿蓮區,9147,2395,6444,308,0,,,,
,Alian District,,,,,,,,,
,路竹區,16954,3126,13459,369,0,,,,
,Luzhu District,,,,,,,,,
,湖內區,11437,1364,8976,788,309,,,,
,Hunei District,,,,,,,,,
,茄萣區,8951,1173,7486,13,279,,,,
,Qieding District,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,單位：宅,民國109年,2020,Unit:Housing unit,,,,,,
,表４０ 高雄市住宅之建築類型（續２）,,,,,表４０ 住宅之建築類型,表４０ 高雄市住宅之建築類型,表４０,高雄市,住宅之建築類型
,Table 40 Kaohsiung City Type of Building(Cont.2),,,,,Table 40 Type of Building,Table 40 Kaohsiung City Type of Building,Table 40,Kaohsiung City,Type of Building
,,,,,,,,,,
,,,,,,,,,,
,單位：宅                 民國109年11月November 2020             Unit:Housing unit,,,,,,,,,
,,總 計,平房,２－５樓,６－１２樓,１３樓以上,,,,
,,,,,,,,,,
,,Grand total,Flat,2-5 floors,6-12 floors,13 floorsand over,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,永安區,3610,732,2878,0,0,,,,
,Yong'an District,,,,,,,,,
,彌陀區,5489,1146,4343,0,0,,,,
,Mituo District,,,,,,,,,
,梓官區,11276,1374,9893,9,0,,,,
,Ziguan District,,,,,,,,,
,旗山區,12549,3896,8313,340,0,,,,
,Qishan District,,,,,,,,,
,美濃區,14498,6360,8026,112,0,,,,
,Meinong District,,,,,,,,,
,六龜區,4859,1952,2907,0,0,,,,
,Liugui District,,,,,,,,,
,甲仙區,2364,865,1372,1,126,,,,
,Jiaxian District,,,,,,,,,
,杉林區,5105,2142,2963,0,0,,,,
,Shanlin District,,,,,,,,,
,內門區,4131,1849,2282,0,0,,,,
,Neimen District,,,,,,,,,
,茂林區,446,152,294,0,0,,,,
,Maolin District,,,,,,,,,
,桃源區,1047,316,731,0,0,,,,
,Taoyuan District,,,,,,,,,
,那瑪夏區,748,260,488,0,0,,,,
,Namaxia District,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,單位：宅,民國109年,2020,Unit:Housing unit,,,,,,
,表４０ 高雄市住宅之建築類型（續完）,,,,,表４０ 住宅之建築類型,表４０ 高雄市住宅之建築類型,表４０,高雄市,住宅之建築類型
,Table 40 Kaohsiung City Type of Building(End),,,,,Table 40 Type of Building,Table 40 Kaohsiung City Type of Building,Table 40,Kaohsiung City,Type of Building
,,,,,,,,,,
,,,,,,,,,,
,單位：宅                 民國109年11月November 2020             Unit:Housing unit,,,,,,,,,
,,總 計,平房,２－５樓,６－１２樓,１３樓以上,,,,
,,,,,,,,,,
,,Grand total,Flat,2-5 floors,6-12 floors,13 floorsand over,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,按樓地板面積分,,,,,,,,,
,By Total Floor Area,,,,,,,,,
,總計,1107058,122371,638944,150910,194833,,,,
,Grand Total,,,,,,,,,
,未滿６０平方公尺,126168,28124,51437,22060,24547,,,,
,Under 60 Square Meters,,,,,,,,,
,６０－未滿１２０平方公尺,560546,52467,277977,101150,128952,,,,
,60-Under 120 Square Meters,,,,,,,,,
,１２０－未滿１８０平方公尺,269680,26866,193182,18400,31232,,,,
,120-Under 180 Square Meters,,,,,,,,,
,１８０－未滿３００平方公尺,139297,13675,107782,8259,9581,,,,
,180-Under 300 Square Meters,,,,,,,,,
,３００平方公尺以上,11367,1239,8566,1041,521,,,,
,300 Square Meters and More,,,,,,,,,
,按竣工年份分,,,,,,,,,
,By Completion Year of Construction,,,,,,,,,
,總計,1107058,122371,638944,150910,194833,,,,
,Grand Total,,,,,,,,,
,６９年以前,368805,68462,289180,9714,1449,,,,
,Before 1980,,,,,,,,,
,７０－７９年,217339,25399,144169,35011,12760,,,,
,1981-1990,,,,,,,,,
,８０－８９年,265769,16999,71415,79684,97671,,,,
,1991-2000,,,,,,,,,
,９０－９９年,144886,6427,82862,6087,49510,,,,
,2001-2010,,,,,,,,,
,１００－１０９年,110259,5084,51318,20414,33443,,,,
,2011-2020,,,,,,,,,
,１００－１０４年,63315,3214,32300,10593,17208,,,,
,2011-2015,,,,,,,,,
,１０５－１０９年,46944,1870,19018,9821,16235,,,,
,2016-2020,,,,,,,,,
